PhraseId,Sentiment
158856,2
158857,2
158858,2
158859,2
158860,2
158861,2
158862,2
158863,2
158864,2
158865,2
158866,2
158867,2
158868,2
158869,2
158870,2
158871,2
158872,2
158873,2
158874,2
158875,2
158876,2
158877,2
158878,2
158879,2
158880,2
158881,2
158882,2
158883,2
158884,2
158885,1
158886,1
158887,2
158888,2
158889,2
158890,2
158891,2
158892,2
158893,2
158894,2
158895,2
158896,2
158897,2
158898,2
158899,2
158900,2
158901,2
158902,2
158903,2
158904,2
158905,2
158906,2
158907,2
158908,2
158909,2
158910,2
158911,3
158912,2
158913,2
158914,3
158915,2
158916,2
158917,2
158918,2
158919,2
158920,2
158921,2
158922,2
158923,2
158924,2
158925,2
158926,2
158927,2
158928,2
158929,2
158930,2
158931,2
158932,2
158933,2
158934,2
158935,2
158936,2
158937,2
158938,2
158939,2
158940,2
158941,2
158942,2
158943,2
158944,2
158945,2
158946,2
158947,2
158948,2
158949,2
158950,2
158951,2
158952,2
158953,2
158954,2
158955,2
158956,2
158957,2
158958,2
158959,2
158960,2
158961,2
158962,2
158963,2
158964,2
158965,2
158966,2
158967,2
158968,2
158969,2
158970,2
158971,2
158972,2
158973,2
158974,2
158975,3
158976,3
158977,3
158978,2
158979,2
158980,2
158981,3
158982,3
158983,3
158984,2
158985,2
158986,1
158987,2
158988,3
158989,2
158990,3
158991,2
158992,3
158993,3
158994,3
158995,3
158996,3
158997,3
158998,2
158999,2
159000,3
159001,2
159002,3
159003,2
159004,2
159005,2
159006,2
159007,1
159008,1
159009,2
159010,1
159011,2
159012,2
159013,2
159014,2
159015,2
159016,2
159017,2
159018,2
159019,2
159020,2
159021,2
159022,2
159023,2
159024,2
159025,2
159026,2
159027,2
159028,1
159029,1
159030,2
159031,2
159032,2
159033,2
159034,2
159035,2
159036,2
159037,2
159038,2
159039,2
159040,2
159041,2
159042,2
159043,2
159044,2
159045,2
159046,2
159047,2
159048,2
159049,2
159050,2
159051,2
159052,3
159053,3
159054,3
159055,3
159056,2
159057,2
159058,2
159059,2
159060,1
159061,2
159062,2
159063,2
159064,2
159065,2
159066,2
159067,2
159068,2
159069,2
159070,2
159071,2
159072,2
159073,2
159074,2
159075,2
159076,2
159077,2
159078,2
159079,2
159080,2
159081,2
159082,2
159083,1
159084,2
159085,2
159086,2
159087,2
159088,2
159089,2
159090,2
159091,2
159092,2
159093,2
159094,2
159095,2
159096,2
159097,2
159098,2
159099,2
159100,3
159101,3
159102,3
159103,2
159104,2
159105,2
159106,2
159107,2
159108,1
159109,1
159110,2
159111,2
159112,2
159113,2
159114,2
159115,2
159116,2
159117,2
159118,2
159119,2
159120,2
159121,2
159122,2
159123,2
159124,3
159125,3
159126,2
159127,2
159128,2
159129,2
159130,2
159131,2
159132,2
159133,2
159134,2
159135,2
159136,2
159137,2
159138,2
159139,2
159140,2
159141,2
159142,2
159143,1
159144,1
159145,2
159146,2
159147,2
159148,2
159149,2
159150,2
159151,2
159152,2
159153,1
159154,2
159155,2
159156,1
159157,1
159158,1
159159,1
159160,1
159161,1
159162,1
159163,1
159164,1
159165,1
159166,1
159167,2
159168,2
159169,2
159170,2
159171,2
159172,2
159173,2
159174,2
159175,2
159176,2
159177,2
159178,2
159179,2
159180,2
159181,2
159182,2
159183,2
159184,2
159185,1
159186,2
159187,2
159188,2
159189,2
159190,2
159191,2
159192,2
159193,2
159194,2
159195,2
159196,2
159197,2
159198,2
159199,3
159200,2
159201,2
159202,2
159203,2
159204,3
159205,2
159206,2
159207,2
159208,2
159209,2
159210,2
159211,2
159212,2
159213,2
159214,2
159215,2
159216,2
159217,2
159218,1
159219,1
159220,3
159221,3
159222,3
159223,3
159224,3
159225,3
159226,2
159227,2
159228,3
159229,3
159230,2
159231,2
159232,2
159233,2
159234,3
159235,3
159236,2
159237,3
159238,3
159239,2
159240,3
159241,3
159242,3
159243,2
159244,2
159245,3
159246,3
159247,3
159248,3
159249,3
159250,3
159251,2
159252,3
159253,3
159254,3
159255,3
159256,3
159257,3
159258,2
159259,3
159260,3
159261,3
159262,2
159263,2
159264,2
159265,2
159266,2
159267,2
159268,2
159269,2
159270,2
159271,2
159272,2
159273,2
159274,2
159275,2
159276,2
159277,2
159278,2
159279,2
159280,2
159281,2
159282,2
159283,1
159284,1
159285,2
159286,2
159287,2
159288,2
159289,2
159290,2
159291,2
159292,2
159293,1
159294,1
159295,2
159296,2
159297,1
159298,2
159299,2
159300,2
159301,2
159302,2
159303,2
159304,2
159305,2
159306,2
159307,2
159308,2
159309,2
159310,1
159311,2
159312,2
159313,2
159314,2
159315,2
159316,2
159317,2
159318,2
159319,1
159320,1
159321,1
159322,1
159323,1
159324,3
159325,2
159326,2
159327,3
159328,3
159329,3
159330,3
159331,2
159332,2
159333,2
159334,2
159335,2
159336,2
159337,2
159338,2
159339,3
159340,3
159341,3
159342,3
159343,3
159344,2
159345,3
159346,3
159347,3
159348,3
159349,3
159350,3
159351,2
159352,2
159353,2
159354,3
159355,2
159356,2
159357,2
159358,3
159359,2
159360,2
159361,1
159362,1
159363,2
159364,2
159365,2
159366,2
159367,2
159368,2
159369,2
159370,2
159371,2
159372,2
159373,2
159374,2
159375,2
159376,2
159377,2
159378,2
159379,2
159380,2
159381,2
159382,2
159383,2
159384,2
159385,2
159386,2
159387,2
159388,2
159389,2
159390,2
159391,1
159392,1
159393,2
159394,2
159395,2
159396,2
159397,2
159398,2
159399,2
159400,2
159401,2
159402,2
159403,2
159404,2
159405,2
159406,2
159407,2
159408,2
159409,2
159410,2
159411,2
159412,2
159413,2
159414,2
159415,2
159416,2
159417,2
159418,2
159419,2
159420,2
159421,2
159422,2
159423,2
159424,2
159425,2
159426,2
159427,2
159428,2
159429,2
159430,2
159431,2
159432,2
159433,2
159434,2
159435,2
159436,2
159437,2
159438,2
159439,2
159440,2
159441,2
159442,2
159443,1
159444,1
159445,2
159446,2
159447,2
159448,2
159449,2
159450,2
159451,2
159452,2
159453,2
159454,2
159455,2
159456,2
159457,2
159458,2
159459,2
159460,2
159461,2
159462,2
159463,2
159464,2
159465,2
159466,2
159467,2
159468,2
159469,2
159470,2
159471,2
159472,2
159473,2
159474,2
159475,2
159476,2
159477,2
159478,2
159479,2
159480,2
159481,2
159482,2
159483,2
159484,2
159485,3
159486,2
159487,2
159488,2
159489,2
159490,2
159491,2
159492,2
159493,2
159494,2
159495,2
159496,2
159497,2
159498,2
159499,2
159500,2
159501,2
159502,2
159503,2
159504,2
159505,2
159506,2
159507,2
159508,2
159509,2
159510,2
159511,2
159512,2
159513,2
159514,2
159515,2
159516,2
159517,2
159518,2
159519,2
159520,2
159521,3
159522,3
159523,3
159524,2
159525,2
159526,2
159527,1
159528,1
159529,2
159530,2
159531,2
159532,2
159533,2
159534,2
159535,2
159536,2
159537,2
159538,1
159539,2
159540,1
159541,2
159542,2
159543,1
159544,2
159545,2
159546,2
159547,2
159548,1
159549,2
159550,2
159551,2
159552,1
159553,1
159554,1
159555,2
159556,2
159557,2
159558,2
159559,2
159560,2
159561,2
159562,2
159563,2
159564,2
159565,2
159566,2
159567,2
159568,2
159569,2
159570,3
159571,2
159572,3
159573,3
159574,3
159575,3
159576,3
159577,3
159578,3
159579,3
159580,2
159581,3
159582,3
159583,2
159584,2
159585,3
159586,3
159587,3
159588,3
159589,3
159590,3
159591,3
159592,2
159593,2
159594,2
159595,3
159596,2
159597,2
159598,2
159599,2
159600,2
159601,2
159602,2
159603,2
159604,2
159605,2
159606,2
159607,2
159608,2
159609,2
159610,2
159611,2
159612,2
159613,2
159614,2
159615,2
159616,2
159617,2
159618,2
159619,2
159620,2
159621,2
159622,2
159623,2
159624,2
159625,2
159626,2
159627,2
159628,2
159629,2
159630,2
159631,2
159632,2
159633,2
159634,2
159635,2
159636,2
159637,2
159638,2
159639,2
159640,2
159641,1
159642,1
159643,2
159644,2
159645,2
159646,3
159647,2
159648,2
159649,1
159650,1
159651,2
159652,2
159653,2
159654,2
159655,3
159656,3
159657,2
159658,2
159659,2
159660,2
159661,2
159662,2
159663,2
159664,2
159665,2
159666,2
159667,2
159668,2
159669,2
159670,2
159671,2
159672,1
159673,1
159674,2
159675,2
159676,2
159677,3
159678,3
159679,3
159680,2
159681,2
159682,2
159683,2
159684,2
159685,1
159686,2
159687,2
159688,2
159689,2
159690,2
159691,2
159692,2
159693,2
159694,2
159695,2
159696,2
159697,2
159698,2
159699,2
159700,2
159701,2
159702,1
159703,2
159704,2
159705,2
159706,2
159707,2
159708,2
159709,2
159710,2
159711,2
159712,2
159713,2
159714,2
159715,2
159716,2
159717,2
159718,2
159719,2
159720,2
159721,2
159722,1
159723,3
159724,3
159725,2
159726,3
159727,2
159728,2
159729,2
159730,2
159731,2
159732,2
159733,2
159734,2
159735,3
159736,3
159737,3
159738,2
159739,2
159740,2
159741,2
159742,2
159743,2
159744,2
159745,2
159746,2
159747,2
159748,2
159749,2
159750,1
159751,1
159752,2
159753,2
159754,2
159755,2
159756,1
159757,2
159758,1
159759,1
159760,2
159761,2
159762,2
159763,2
159764,2
159765,2
159766,2
159767,2
159768,2
159769,2
159770,2
159771,2
159772,2
159773,2
159774,2
159775,2
159776,2
159777,2
159778,2
159779,2
159780,2
159781,2
159782,2
159783,2
159784,2
159785,2
159786,2
159787,2
159788,2
159789,2
159790,2
159791,2
159792,2
159793,2
159794,2
159795,2
159796,2
159797,2
159798,2
159799,2
159800,2
159801,2
159802,2
159803,2
159804,2
159805,3
159806,3
159807,2
159808,2
159809,3
159810,2
159811,2
159812,2
159813,2
159814,2
159815,2
159816,2
159817,2
159818,2
159819,2
159820,3
159821,3
159822,2
159823,1
159824,3
159825,2
159826,2
159827,2
159828,2
159829,2
159830,2
159831,2
159832,2
159833,2
159834,2
159835,2
159836,2
159837,1
159838,1
159839,2
159840,2
159841,2
159842,2
159843,2
159844,2
159845,3
159846,2
159847,2
159848,2
159849,2
159850,2
159851,2
159852,2
159853,2
159854,2
159855,2
159856,2
159857,2
159858,2
159859,2
159860,2
159861,2
159862,2
159863,2
159864,2
159865,2
159866,2
159867,2
159868,2
159869,2
159870,2
159871,2
159872,1
159873,1
159874,1
159875,2
159876,1
159877,2
159878,2
159879,2
159880,2
159881,2
159882,2
159883,2
159884,2
159885,1
159886,1
159887,1
159888,2
159889,2
159890,2
159891,1
159892,3
159893,3
159894,3
159895,2
159896,2
159897,2
159898,2
159899,2
159900,2
159901,1
159902,2
159903,2
159904,2
159905,1
159906,2
159907,2
159908,2
159909,1
159910,1
159911,2
159912,2
159913,2
159914,2
159915,2
159916,2
159917,2
159918,1
159919,2
159920,2
159921,2
159922,2
159923,2
159924,3
159925,2
159926,3
159927,3
159928,2
159929,3
159930,2
159931,2
159932,2
159933,2
159934,2
159935,2
159936,2
159937,3
159938,3
159939,3
159940,3
159941,2
159942,2
159943,2
159944,2
159945,1
159946,2
159947,3
159948,3
159949,2
159950,2
159951,3
159952,3
159953,3
159954,3
159955,2
159956,2
159957,2
159958,2
159959,2
159960,2
159961,2
159962,2
159963,2
159964,2
159965,2
159966,2
159967,2
159968,2
159969,2
159970,2
159971,2
159972,2
159973,2
159974,2
159975,2
159976,2
159977,2
159978,2
159979,2
159980,2
159981,2
159982,2
159983,2
159984,2
159985,1
159986,2
159987,2
159988,2
159989,2
159990,2
159991,2
159992,2
159993,2
159994,2
159995,2
159996,2
159997,2
159998,1
159999,2
160000,2
160001,2
160002,2
160003,2
160004,2
160005,2
160006,2
160007,2
160008,2
160009,2
160010,2
160011,2
160012,2
160013,2
160014,2
160015,2
160016,2
160017,2
160018,2
160019,2
160020,2
160021,1
160022,1
160023,1
160024,1
160025,1
160026,1
160027,1
160028,1
160029,1
160030,1
160031,1
160032,1
160033,1
160034,2
160035,2
160036,2
160037,1
160038,1
160039,2
160040,1
160041,1
160042,2
160043,2
160044,2
160045,2
160046,2
160047,2
160048,2
160049,2
160050,2
160051,2
160052,2
160053,2
160054,2
160055,2
160056,2
160057,2
160058,2
160059,2
160060,2
160061,2
160062,2
160063,2
160064,2
160065,2
160066,2
160067,2
160068,2
160069,2
160070,2
160071,2
160072,2
160073,2
160074,2
160075,2
160076,2
160077,2
160078,2
160079,2
160080,2
160081,2
160082,1
160083,1
160084,1
160085,2
160086,2
160087,2
160088,2
160089,1
160090,2
160091,1
160092,2
160093,2
160094,2
160095,2
160096,2
160097,2
160098,3
160099,3
160100,2
160101,2
160102,3
160103,2
160104,2
160105,2
160106,2
160107,2
160108,2
160109,2
160110,2
160111,2
160112,3
160113,3
160114,2
160115,2
160116,2
160117,2
160118,2
160119,2
160120,1
160121,1
160122,2
160123,2
160124,1
160125,1
160126,1
160127,1
160128,2
160129,1
160130,1
160131,2
160132,2
160133,2
160134,2
160135,2
160136,2
160137,2
160138,2
160139,2
160140,2
160141,2
160142,2
160143,2
160144,2
160145,2
160146,2
160147,2
160148,2
160149,2
160150,2
160151,2
160152,2
160153,2
160154,2
160155,3
160156,3
160157,2
160158,2
160159,2
160160,2
160161,2
160162,2
160163,2
160164,2
160165,2
160166,2
160167,2
160168,2
160169,2
160170,2
160171,2
160172,2
160173,2
160174,3
160175,3
160176,3
160177,2
160178,2
160179,2
160180,2
160181,2
160182,2
160183,2
160184,2
160185,2
160186,2
160187,2
160188,2
160189,2
160190,2
160191,2
160192,2
160193,2
160194,2
160195,2
160196,2
160197,1
160198,1
160199,2
160200,1
160201,1
160202,1
160203,1
160204,1
160205,1
160206,2
160207,2
160208,2
160209,2
160210,3
160211,3
160212,2
160213,2
160214,2
160215,2
160216,2
160217,2
160218,2
160219,2
160220,2
160221,2
160222,2
160223,2
160224,2
160225,2
160226,2
160227,2
160228,2
160229,2
160230,2
160231,2
160232,2
160233,2
160234,2
160235,2
160236,2
160237,2
160238,2
160239,1
160240,1
160241,2
160242,2
160243,2
160244,2
160245,2
160246,2
160247,2
160248,2
160249,2
160250,2
160251,2
160252,3
160253,2
160254,2
160255,1
160256,2
160257,2
160258,2
160259,2
160260,2
160261,1
160262,2
160263,2
160264,2
160265,2
160266,1
160267,1
160268,2
160269,1
160270,1
160271,2
160272,2
160273,2
160274,1
160275,1
160276,2
160277,2
160278,1
160279,2
160280,2
160281,2
160282,2
160283,2
160284,2
160285,2
160286,2
160287,2
160288,2
160289,2
160290,2
160291,2
160292,2
160293,1
160294,2
160295,2
160296,2
160297,2
160298,2
160299,2
160300,2
160301,1
160302,1
160303,2
160304,2
160305,2
160306,2
160307,2
160308,2
160309,1
160310,1
160311,1
160312,2
160313,1
160314,1
160315,1
160316,2
160317,2
160318,1
160319,2
160320,2
160321,1
160322,3
160323,2
160324,2
160325,1
160326,2
160327,1
160328,2
160329,2
160330,2
160331,2
160332,2
160333,2
160334,2
160335,2
160336,2
160337,2
160338,2
160339,2
160340,2
160341,2
160342,2
160343,1
160344,1
160345,2
160346,2
160347,2
160348,2
160349,2
160350,2
160351,2
160352,2
160353,2
160354,2
160355,2
160356,2
160357,2
160358,2
160359,2
160360,2
160361,2
160362,2
160363,2
160364,2
160365,2
160366,2
160367,2
160368,2
160369,2
160370,2
160371,2
160372,2
160373,2
160374,2
160375,2
160376,2
160377,2
160378,2
160379,2
160380,2
160381,2
160382,3
160383,3
160384,3
160385,2
160386,2
160387,2
160388,2
160389,2
160390,2
160391,2
160392,3
160393,3
160394,3
160395,3
160396,2
160397,2
160398,2
160399,2
160400,2
160401,2
160402,2
160403,3
160404,3
160405,3
160406,3
160407,3
160408,3
160409,2
160410,3
160411,3
160412,2
160413,2
160414,2
160415,2
160416,2
160417,2
160418,2
160419,3
160420,1
160421,2
160422,2
160423,2
160424,2
160425,2
160426,2
160427,2
160428,2
160429,2
160430,2
160431,2
160432,2
160433,3
160434,2
160435,2
160436,2
160437,2
160438,2
160439,3
160440,3
160441,2
160442,2
160443,2
160444,2
160445,2
160446,1
160447,2
160448,2
160449,2
160450,1
160451,1
160452,2
160453,1
160454,1
160455,1
160456,2
160457,1
160458,2
160459,2
160460,2
160461,2
160462,2
160463,2
160464,2
160465,2
160466,3
160467,3
160468,2
160469,2
160470,2
160471,2
160472,2
160473,2
160474,2
160475,2
160476,2
160477,2
160478,2
160479,2
160480,2
160481,2
160482,2
160483,2
160484,2
160485,2
160486,2
160487,2
160488,3
160489,3
160490,3
160491,2
160492,2
160493,2
160494,2
160495,2
160496,3
160497,3
160498,2
160499,2
160500,2
160501,2
160502,2
160503,2
160504,1
160505,2
160506,3
160507,2
160508,3
160509,3
160510,3
160511,2
160512,2
160513,2
160514,2
160515,2
160516,2
160517,2
160518,3
160519,3
160520,2
160521,2
160522,2
160523,2
160524,3
160525,3
160526,2
160527,3
160528,2
160529,2
160530,2
160531,2
160532,2
160533,2
160534,2
160535,2
160536,2
160537,2
160538,2
160539,2
160540,2
160541,2
160542,2
160543,2
160544,2
160545,2
160546,2
160547,2
160548,2
160549,2
160550,2
160551,2
160552,2
160553,2
160554,2
160555,2
160556,2
160557,2
160558,2
160559,2
160560,2
160561,2
160562,2
160563,2
160564,2
160565,2
160566,2
160567,2
160568,2
160569,1
160570,3
160571,2
160572,2
160573,2
160574,2
160575,2
160576,2
160577,2
160578,2
160579,2
160580,1
160581,3
160582,2
160583,2
160584,2
160585,2
160586,2
160587,2
160588,2
160589,2
160590,2
160591,2
160592,2
160593,2
160594,2
160595,2
160596,2
160597,2
160598,2
160599,2
160600,3
160601,3
160602,3
160603,2
160604,2
160605,2
160606,2
160607,2
160608,2
160609,2
160610,2
160611,2
160612,2
160613,2
160614,2
160615,2
160616,2
160617,2
160618,2
160619,2
160620,2
160621,3
160622,3
160623,3
160624,2
160625,2
160626,2
160627,2
160628,2
160629,2
160630,2
160631,3
160632,3
160633,2
160634,2
160635,2
160636,2
160637,2
160638,2
160639,2
160640,2
160641,2
160642,2
160643,2
160644,2
160645,2
160646,2
160647,1
160648,2
160649,2
160650,2
160651,2
160652,2
160653,2
160654,2
160655,2
160656,3
160657,2
160658,2
160659,2
160660,3
160661,3
160662,3
160663,3
160664,2
160665,2
160666,3
160667,3
160668,2
160669,2
160670,2
160671,2
160672,3
160673,3
160674,2
160675,2
160676,3
160677,2
160678,2
160679,2
160680,2
160681,2
160682,2
160683,2
160684,2
160685,2
160686,2
160687,2
160688,2
160689,2
160690,2
160691,2
160692,1
160693,2
160694,2
160695,2
160696,2
160697,2
160698,2
160699,2
160700,2
160701,2
160702,2
160703,2
160704,2
160705,2
160706,2
160707,2
160708,2
160709,2
160710,2
160711,2
160712,2
160713,2
160714,1
160715,1
160716,2
160717,2
160718,2
160719,2
160720,2
160721,2
160722,2
160723,2
160724,3
160725,3
160726,3
160727,2
160728,2
160729,2
160730,2
160731,2
160732,2
160733,2
160734,2
160735,2
160736,2
160737,2
160738,2
160739,2
160740,2
160741,3
160742,3
160743,3
160744,2
160745,2
160746,2
160747,2
160748,2
160749,2
160750,2
160751,2
160752,2
160753,2
160754,2
160755,2
160756,2
160757,2
160758,2
160759,2
160760,2
160761,2
160762,3
160763,3
160764,2
160765,3
160766,3
160767,3
160768,2
160769,2
160770,3
160771,3
160772,3
160773,2
160774,2
160775,2
160776,2
160777,2
160778,2
160779,3
160780,3
160781,3
160782,2
160783,2
160784,2
160785,2
160786,2
160787,2
160788,2
160789,2
160790,2
160791,2
160792,1
160793,2
160794,2
160795,2
160796,2
160797,2
160798,2
160799,2
160800,2
160801,2
160802,2
160803,2
160804,2
160805,2
160806,2
160807,2
160808,2
160809,2
160810,3
160811,3
160812,3
160813,3
160814,3
160815,2
160816,2
160817,3
160818,3
160819,3
160820,3
160821,2
160822,2
160823,3
160824,3
160825,3
160826,2
160827,2
160828,2
160829,2
160830,2
160831,2
160832,2
160833,2
160834,2
160835,2
160836,2
160837,2
160838,2
160839,2
160840,2
160841,2
160842,2
160843,2
160844,2
160845,2
160846,2
160847,2
160848,2
160849,2
160850,2
160851,2
160852,2
160853,2
160854,2
160855,2
160856,2
160857,2
160858,2
160859,2
160860,3
160861,2
160862,2
160863,2
160864,2
160865,2
160866,2
160867,1
160868,2
160869,3
160870,2
160871,3
160872,2
160873,2
160874,3
160875,2
160876,3
160877,2
160878,2
160879,3
160880,3
160881,3
160882,3
160883,2
160884,3
160885,3
160886,2
160887,3
160888,2
160889,1
160890,3
160891,3
160892,2
160893,3
160894,3
160895,3
160896,3
160897,3
160898,2
160899,2
160900,2
160901,2
160902,2
160903,2
160904,2
160905,2
160906,2
160907,2
160908,3
160909,2
160910,1
160911,2
160912,3
160913,2
160914,2
160915,2
160916,2
160917,2
160918,2
160919,2
160920,2
160921,2
160922,2
160923,2
160924,2
160925,2
160926,2
160927,2
160928,2
160929,2
160930,2
160931,2
160932,2
160933,3
160934,3
160935,2
160936,2
160937,2
160938,2
160939,2
160940,2
160941,2
160942,2
160943,2
160944,2
160945,2
160946,2
160947,2
160948,2
160949,2
160950,1
160951,2
160952,2
160953,2
160954,2
160955,3
160956,3
160957,3
160958,3
160959,3
160960,2
160961,2
160962,2
160963,2
160964,2
160965,2
160966,2
160967,2
160968,2
160969,2
160970,2
160971,2
160972,2
160973,3
160974,2
160975,2
160976,2
160977,2
160978,2
160979,2
160980,2
160981,2
160982,2
160983,2
160984,2
160985,2
160986,1
160987,1
160988,2
160989,2
160990,2
160991,2
160992,3
160993,3
160994,2
160995,3
160996,3
160997,2
160998,2
160999,2
161000,2
161001,2
161002,2
161003,2
161004,2
161005,1
161006,2
161007,2
161008,2
161009,2
161010,2
161011,2
161012,2
161013,2
161014,2
161015,2
161016,2
161017,2
161018,2
161019,2
161020,1
161021,1
161022,2
161023,2
161024,2
161025,2
161026,2
161027,2
161028,2
161029,2
161030,2
161031,2
161032,2
161033,2
161034,2
161035,2
161036,2
161037,2
161038,2
161039,2
161040,2
161041,2
161042,2
161043,3
161044,3
161045,3
161046,3
161047,2
161048,3
161049,3
161050,3
161051,3
161052,3
161053,3
161054,3
161055,3
161056,3
161057,3
161058,3
